person,cand_row,book,juan,sentence,source_file,alias_in_sentence
丁恭,1363,後漢書,79下,二十年，拜侍中祭酒、騎都尉，與侍中劉昆俱在光武左右，每事諮訪焉。,data/raw/後漢書/卷79下.txt,刘昆
宋弘,204,後漢書,第二十七章:张曹郑列传,纯少袭爵士，哀、平间为侍中，王莽时至列卿。,data/raw/mirror/後漢書/列传/第二十七章-张曹郑列传.txt,
宋弘,325,後漢書,第十六章:伏侯宋蔡冯赵牟韦列传,弘少而温顺，哀、平间作侍中，王莽时为共工。,data/raw/mirror/後漢書/列传/第十六章-伏侯宋蔡冯赵牟韦列传.txt,
宋弘,1189,後漢書,26,弘少而溫順，哀、平間作侍中，王莽時為共工。,data/raw/後漢書/卷26.txt,
宋弘,1219,後漢書,35,純少襲爵士，哀、平間為侍中，王莽時至列卿。,data/raw/後漢書/卷35.txt,
袁隗,208,後漢書,第二十七章:张曹郑列传,后将军袁隗表为侍中，以父丧不行。,data/raw/mirror/後漢書/列传/第二十七章-张曹郑列传.txt,
袁隗,1223,後漢書,35,後將軍袁隗表為侍中，以父喪不行。,data/raw/後漢書/卷35.txt,
尹勋,258,後漢書,第五十章:杜栾刘李刘谢列传,及帝崩，大将军窦武欲大诛宦官，乃引瑜为侍中，又以侍中尹勋为尚书令，共同谋画。,data/raw/mirror/後漢書/列传/第五十章-杜栾刘李刘谢列传.txt,
尹勋,1291,後漢書,57,及帝崩，大將軍竇武欲大誅宦官，乃引瑜為侍中，又以侍中尹勳為尚書令，共同謀畫。,data/raw/後漢書/卷57.txt,
来历,260,後漢書,第五章:李王邓来列传,历字伯珍，少袭爵，以公主子，永元中为侍中，监羽林右骑。,data/raw/mirror/後漢書/列传/第五章-李王邓来列传.txt,
来历,1152,後漢書,15,歷字伯珍，少襲爵，以公主子，永元中為侍中，監羽林右騎。,data/raw/後漢書/卷15.txt,
任芝,341,後漢書,第四十七章:杨震列传,书奏，帝欲止，以问侍中任芝、中常侍乐松。,data/raw/mirror/後漢書/列传/第四十七章-杨震列传.txt,
任芝,1279,後漢書,54,」書奏，帝欲止，以問侍中任芝﹑中常侍樂松。,data/raw/後漢書/卷54.txt,
任芝,1445,後漢紀,024,止侍中任芝樂松等曰昔宣王囿五十里民以爲大¶,data/raw/後漢紀/卷024.txt,乐松
刘珍,349,後漢書,第四十八章:章帝八王列传,又遣中常侍奉太牢祠典，护礼仪侍中刘珍等及宗室列侯皆往会事。,data/raw/mirror/後漢書/列传/第四十八章-章帝八王列传.txt,
刘珍,1282,後漢書,55,又遣中常侍奉太牢祠典，護禮儀侍中劉珍等及宗室列侯皆往會事。,data/raw/後漢書/卷55.txt,
向栩,358,後漢書,第九章:孝灵帝纪,侍中向栩、张钧坐言宦者，下狱死。,data/raw/mirror/後漢書/本纪/第九章-孝灵帝纪.txt,张钧
向栩,1371,後漢書,8,侍中向栩、張鈞坐言宦者，下獄死。,data/raw/後漢書/卷8.txt,张钧
傅俊迎,364,後漢書,第十一章:皇后纪上,光武即位，令侍中傅俊迎后，与胡阳、宁平主诸宫人俱到洛阳，以后为贵人。,data/raw/mirror/後漢書/本纪/第十一章-皇后纪上.txt,
傅俊迎,1112,後漢書,10上,光武即位，令侍中傅俊迎-{后}-，與胡陽、寧平主諸宮人俱到洛陽，以-{后}-爲貴人。,data/raw/後漢書/卷10上.txt,
邓蕃,371,後漢書,第十二章:皇后纪下,皇女小姬，十二年封平皋公主，适昌安侯侍中邓蕃。,data/raw/mirror/後漢書/本纪/第十二章-皇后纪下.txt,
邓蕃,1122,後漢書,10下,）適昌安侯侍中鄧蕃。,data/raw/後漢書/卷10下.txt,
贾建,372,後漢書,第十二章:皇后纪下,皇女利，元年封临颍公主，适即墨侯侍中贾建。,data/raw/mirror/後漢書/本纪/第十二章-皇后纪下.txt,
贾建,1123,後漢書,10下,）適即墨侯侍中賈建。,data/raw/後漢書/卷10下.txt,
朱展,375,後漢書,第十章:孝献帝纪,十一月庚午，李傕、郭汜等追乘舆，战于东涧，王师败绩，杀光禄勋邓泉、卫尉士孙瑞、廷尉宣播、大长秋苗祀、步兵校尉魏桀、侍中朱展、射声校尉沮俊。,data/raw/mirror/後漢書/本纪/第十章-孝献帝纪.txt,
朱展,1389,後漢書,9,）步兵校尉魏桀、侍中朱展、射聲校尉沮儁。,data/raw/後漢書/卷9.txt,
金涉,395,漢書,第七十五章:王莽传上,久之，叔父成都侯商上书，愿分户邑以封莽，及长乐少府戴崇、侍中金涉、胡骑校尉箕闳、上谷都尉阳并、中郎陈汤，皆当世名士，咸为莽言，上由是贤莽。,data/raw/mirror/漢書/传/第七十五章-王莽传上.txt,
金涉,1707,漢書,099上,久之，叔父成都侯商上書，願分戶邑以封莽，及長樂少府戴崇、侍中金涉、胡騎校尉箕閎、上谷都尉陽並、中郎陳湯，皆當世名士，咸為莽言，上由是賢莽。,data/raw/漢書/卷099上.txt,
金安上,435,漢書,第三十四章:武五子传,”侍中卫尉金安上上书言：“贺，天之所弃，陛下至仁，复封为列侯。,data/raw/mirror/漢書/传/第三十四章-武五子传.txt,
金安上,1598,漢書,063,」侍中衛尉金安上上書言：「賀，天之所棄，陛下至仁，復封為列侯。,data/raw/漢書/卷063.txt,
侯王邑,456,漢書,第五十八章:何武王嘉师丹传,莽从弟成都侯王邑为侍中，矫称太皇太后指白哀帝，为莽求特进给事中。,data/raw/mirror/漢書/传/第五十八章-何武王嘉师丹传.txt,
侯王邑,1663,漢書,086,莽從弟成都侯王邑為侍中，矯稱太皇太后指白哀帝，為莽求特進給事中。,data/raw/漢書/卷086.txt,
董贤,457,漢書,第五十八章:何武王嘉师丹传,是时，侍中董贤爱幸于上，上欲侯之而未有所缘，傅嘉劝上因东平事以封贤。,data/raw/mirror/漢書/传/第五十八章-何武王嘉师丹传.txt,
董贤,503,漢書,第十五章:蒯伍江息夫传,是时，侍中董贤爱幸，上欲侯之，遂下诏云：“躬、宠因贤以闻，封贤为高安侯，宠为方阳侯，躬为宜陵侯，食邑各千户。,data/raw/mirror/漢書/传/第十五章-蒯伍江息夫传.txt,
董贤,1570,漢書,027,後侍中董賢年二十二為大司馬，居上公之位，天下不宗。,data/raw/漢書/卷027.txt,
董贤,1571,漢書,027下,後侍中董賢年二十二為大司馬，居上公之位，天下不宗。,data/raw/漢書/卷027下之上.txt,
董贤,1580,漢書,045,是時侍中董賢愛幸，上欲侯之，遂下詔云：「躬、寵因賢以聞，封賢為高安侯，寵為方陽侯，躬為宜陵侯，食邑各千戶。,data/raw/漢書/卷045.txt,
董贤,1664,漢書,086,是時，侍中董賢愛幸於上，上欲侯之而未有所緣，傅嘉勸上因東平事以封賢。,data/raw/漢書/卷086.txt,
董贤,515,漢書,第四十九章:盖诸葛刘郑孙毋将何传,时，侍中董贤方贵，上使中黄门发武库兵，前后十辈，送董贤及上乳母王阿舍。,data/raw/mirror/漢書/传/第四十九章-盖诸葛刘郑孙毋将何传.txt,
董贤,548,漢書,第十三章:五行志下之上,后侍中董贤年二十二为大司马，居上公之位，天下不宗。,data/raw/mirror/漢書/志/第十三章-五行志下之上.txt,
董贤,1061,前漢紀,029,臣所制上乃下詔封商崇以爲侍中董賢貴寵過度¶,data/raw/前漢紀/卷029.txt,
董贤,1639,漢書,077,時侍中董賢方貴，上使中黃門發武庫兵，前後十輩，送董賢及上乳母王阿舍。,data/raw/漢書/卷077.txt,
淳于长,461,漢書,第五十六章:翟方进传,后数年，皇太后姊子侍中卫尉定陵侯淳于长有罪，上以太后故，免官勿治罪。,data/raw/mirror/漢書/传/第五十六章-翟方进传.txt,
淳于长,1659,漢書,084,後數年，皇太后姊子侍中衛尉定陵侯淳于長有罪，上以太后故，免官勿治罪。,data/raw/漢書/卷084.txt,
淳于长,490,漢書,第六十六章:佞幸传,岁余，赵皇后得立，上甚德之，乃追显长前功，下诏曰：“前将作大匠解万年奏请营作昌陵，罢弊海内，侍中卫尉长数白宜止徙家反故处，朕以长言下公卿，议者皆合长计。,data/raw/mirror/漢書/传/第六十六章-佞幸传.txt,
淳于长,559,漢書,第十一章:成帝纪,侍中卫尉长数白宜早止，徙家反故处。,data/raw/mirror/漢書/纪/第十一章-成帝纪.txt,
淳于长,560,漢書,第十一章:成帝纪,二月，封侍中卫尉淳于长为定陵侯。,data/raw/mirror/漢書/纪/第十一章-成帝纪.txt,
淳于长,1058,前漢紀,027,必亡矣二月封侍中衛尉淳于長爲定陵侯三月行¶,data/raw/前漢紀/卷027.txt,
淳于长,388,漢書,第七十三章:外戚传下,太后姊子淳于长为侍中，数往来传语，得太后指，上立封赵婕妤父临为成阳侯。,data/raw/mirror/漢書/传/第七十三章-外戚传下.txt,
淳于长,1680,漢書,093,歲餘，趙皇后得立，上甚德之，乃追顯長前功，下詔曰：「前將作大匠解萬年奏請營作昌陵，罷弊海內，侍中衛尉長數白宜止徙家反故處，朕以長言下公卿，議者皆合長計。,data/raw/漢書/卷093.txt,
淳于长,1692,漢書,097下,太后姊子淳于長為侍中，數往來傳語，得太后指，上立封趙婕妤父臨為成陽侯。,data/raw/漢書/卷097下.txt,
王奇,462,漢書,第五十六章:翟方进传,复以邑弟侍中王奇为扬武将军，城门将军赵恢为强弩将军，中郎将李棽为厌难将军，复将兵西。,data/raw/mirror/漢書/传/第五十六章-翟方进传.txt,
王奇,1660,漢書,084,復以邑弟侍中王奇為揚武將軍，城門將軍趙恢為彊弩將軍，中郎將李棽為厭難將軍，復將兵西。,data/raw/漢書/卷084.txt,
傅喜,506,漢書,第四十七章:眭两夏侯京翼李传,哀帝初即位，召寻待诏黄门，使侍中卫尉傅喜问寻曰：“间者水出地动，日月失度，星辰乱行，灾异仍重，极言毋有所讳。,data/raw/mirror/漢書/传/第四十七章-眭两夏侯京翼李传.txt,
傅喜,1631,漢書,075,哀帝初即位，召尋待詔黃門，使侍中衛尉傅喜問尋曰：「間者水出地動，日月失度，星辰亂行，災異仍重，極言毋有所諱。,data/raw/漢書/卷075.txt,
许章,510,漢書,第四十九章:盖诸葛刘郑孙毋将何传,时，侍中许章以外属贵幸，奢淫不奉法度，宾客犯事，与章相连。,data/raw/mirror/漢書/传/第四十九章-盖诸葛刘郑孙毋将何传.txt,
许章,1634,漢書,077,時侍中許章以外屬貴幸，奢淫不奉法度，賓客犯事，與章相連。,data/raw/漢書/卷077.txt,
许章,1042,前漢紀,021,間何闊逢諸葛上嘉之加豐光禄大夫侍中許章不¶,data/raw/前漢紀/卷021.txt,
史高,532,漢書,第四十章:霍光金日磾传,侍中史高与金安上建发其事，言无入霍氏禁闼，卒不得遂其谋，皆雠有功。,data/raw/mirror/漢書/传/第四十章-霍光金日磾传.txt,
史高,972,全漢文,卷五,侍中史高與金安上建發其事，言無入霍氏禁闥，卒不得遂其謀，皆讎有功。,data/raw/全漢文/卷五.txt,
傅商,563,漢書,第十二章:哀帝纪,二月，封帝太太后从弟侍中傅商为汝昌侯，太后同母弟子侍中郑业为阳信侯。,data/raw/mirror/漢書/纪/第十二章-哀帝纪.txt,
傅商,1514,漢書,011,二月，封帝太太后從弟侍中傅商為汝昌侯，太后同母弟子侍中鄭業為陽信侯。,data/raw/漢書/卷011.txt,
傅商,563,漢書,第十二章:哀帝纪,二月，封帝太太后从弟侍中傅商为汝昌侯，太后同母弟子侍中郑业为阳信侯。,data/raw/mirror/漢書/纪/第十二章-哀帝纪.txt,郑业
荀顗,600,三國志,04,（注：《魏氏春秋》曰：二月丙辰，帝宴羣臣於太極東堂，與侍中荀顗、尚書崔贊、袁亮、鍾毓、給事中中書令虞松等並講述禮典，遂言帝王優劣之差。,data/raw/三國志/卷04.txt,和嶠
荀顗,646,三國志,10,-{干}-寶《晉紀》曰：武帝使侍中荀顗、和嶠倶至東宮，觀察太子。,data/raw/三國志/卷10.txt,和嶠
张紹,740,三國志,33,謹遣私署侍中張紹、光祿大夫譙周、駙馬都尉鄧良奉繼印綬，請命告誠，敬輸忠款，存亡敕賜，惟所裁之。,data/raw/三國志/卷33.txt,
张紹,741,三國志,33,尚書令樊建、侍中張紹、光祿大夫譙周、秘書令卻正、殿中督張通並封列侯。,data/raw/三國志/卷33.txt,
王輔,804,全後漢文,卷七,深恐在所慢違「如在」之義，今遣侍中王輔等，持節分詣岱山、東海、滎陽、河、洛，盡心祈焉。,data/raw/全後漢文/卷七.txt,
王輔,1296,後漢書,6,」）今遣侍中王輔等，持節分詣岱山、東海、滎陽、河、洛，盡心祈焉。,data/raw/後漢書/卷6.txt,
尹忠,909,全後漢文,卷八,===報楊定請侍中尹忠爲長史詔（注：八月）===,data/raw/全後漢文/卷八.txt,
尹忠,1464,後漢紀,028,免冠徒跣謝後將軍楊定請侍中尹忠爲長史詔曰¶,data/raw/後漢紀/卷028.txt,
韓說,911,全後漢文,卷八十一,侍中韓說、博士蔡較、穀城門𠊱劉洪、右郎中陳調于太常府，覆校注說，平議難問，恂、誠各對。,data/raw/全後漢文/卷八十一.txt,
韓說,1394,後漢書,92,」太常就耽上選侍中韓說、博士蔡較、谷城門候劉洪、右郎中陳調於太常府，覆校注記，平議難問。,data/raw/後漢書/卷92.txt,
郭举,1107,後漢書,101,三二三四頁一０行　憲女弟婿郭舉為侍中射聲校尉　按：竇憲傳作「憲女婿」，通鑑同，此云「憲女弟婿」，未詳孰是。,data/raw/後漢書/卷101.txt,
郭举,1137,後漢書,116,章帝元和中，侍中郭舉與後宮通，拔佩刀驚上，舉伏誅，侍中由是復出外。,data/raw/後漢書/卷116.txt,
杨文父,1751,隸續,020,侍中楊文父神道¶,data/raw/隸續/卷020.txt,
杨文父,1753,隸續,020,右侍中楊文父神道字體格與馮幽州闕相似必西¶,data/raw/隸續/卷020.txt,
刘宽,1766,隸釋,021,侍中史闕書也碑又云固疾遜位拜光禄大夫遷衛¶,data/raw/隸釋/卷021.txt,
刘宽,1771,集古錄,002,云遷侍中其前自長史入登侍中史闕書也碑又云固¶,data/raw/集古錄/卷002.txt,
董允,46,三國志,第十章:刘彭廖李刘魏杨传,后主以问侍中董允、留府长史蒋琬，琬、允咸保仪疑延。,data/raw/mirror/三國志/蜀书/第十章-刘彭廖李刘魏杨传.txt,
孔霸,209,後漢書,第二十三章:郭杜孔张廉王苏羊贾陆,曾祖霸，元帝时为侍中。,data/raw/mirror/後漢書/列传/第二十三章-郭杜孔张廉王苏羊贾陆.txt,
孔霸,1203,後漢書,31,曾祖霸，元帝時為侍中。,data/raw/後漢書/卷31.txt,
阴兴,235,後漢書,第二十四章:樊宏阴识列传,永平元年诏曰：“故侍中卫尉关内侯兴，典领禁兵，从平天下，当以军功显受封爵，又诸舅比例，应蒙恩泽，兴皆固让，安乎里巷。,data/raw/mirror/後漢書/列传/第二十四章-樊宏阴识列传.txt,
阴兴,1208,後漢書,32,【永平元年】詔曰：『故侍中衛尉關內侯興，典領禁兵，從平天下，當以軍功顯受封爵，又諸舅比例，應蒙恩澤，興皆固讓，安乎裏巷。,data/raw/後漢書/卷32.txt,
乐松,254,後漢書,第五十四章:蔡邕列传下,侍中祭酒乐松、贾护，多引无行趣势之徒，并待制鸿都门下，熹陈方俗闾里小事，帝甚悦之，待以不次之位。,data/raw/mirror/後漢書/列传/第五十四章-蔡邕列传下.txt,贾护
乐松,1299,後漢書,60下,」侍中祭酒樂松、賈護，多引無行趣埶之徒，並待制鴻都門下，憙陳方俗閭里小事，帝甚悅之，待以不次之位。,data/raw/後漢書/卷60下.txt,贾护
伍琼,284,後漢書,第六十四章:郑孔荀列传,公业等与侍中伍琼、卓长史何颙共说卓，以袁绍为勃海太守，以发山东之谋。,data/raw/mirror/後漢書/列传/第六十四章-郑孔荀列传.txt,
寇荣,296,後漢書,第六章:邓寇列传,荣少知名，桓帝时为侍中。,data/raw/mirror/後漢書/列传/第六章-邓寇列传.txt,
寇荣,1161,後漢書,16,榮少知名，桓帝時為侍中。,data/raw/後漢書/卷16.txt,
邓叠,309,後漢書,第十三章:窦融列传,"""宪独不受封，遂将兵出镇凉州，以侍中邓叠行征西将军事为副。",data/raw/mirror/後漢書/列传/第十三章-窦融列传.txt,
邓叠,1175,後漢書,23,』憲獨不受封，遂將兵出鎮涼州，以侍中鄧疊行征西將軍事為副。,data/raw/後漢書/卷23.txt,
王辅,354,後漢書,第七章:孝顺孝冲孝质帝纪,深恐在所慢违'如在'之义，今遣侍中王辅等，持节分诣岱山、东海、荥阳、河、洛，尽心祈焉。,data/raw/mirror/後漢書/本纪/第七章-孝顺孝冲孝质帝纪.txt,
谢惲,362,後漢書,第六章:孝安帝纪,辛卯，大将军耿宝、中常侍樊丰、侍中谢惲、周广、乳母野王君王圣，坐相阿党，丰、惲、广下狱死，宝自杀，圣徙雁门。,data/raw/mirror/後漢書/本纪/第六章-孝安帝纪.txt,周广
王望,384,漢書,第七十七章:王莽传下,中黄门各拔刃将忠等送庐，忠拔剑欲自刎，侍中王望传言大司马反，黄门持剑共格杀之。,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,
王望,1718,漢書,099下,中黃門各拔刃將忠等送廬，忠拔劍欲自刎，侍中王望傳言大司馬反，黃門持劍共格殺之。,data/raw/漢書/卷099下.txt,
杜辅,413,漢書,第七十四章:元后传,皇后使侍中杜辅、掖庭令浊贤交送政君太子宫，见丙殿。,data/raw/mirror/漢書/传/第七十四章-元后传.txt,
史丹,415,漢書,第七十四章:元后传,时凤在位，与皇后、太子同心忧惧，刺侍中史丹拥右太子，语在《丹传》。,data/raw/mirror/漢書/传/第七十四章-元后传.txt,
史丹,556,漢書,第十一章:成帝纪,赖侍中史丹护太子家，辅助有力，上亦以先帝尤爱太子，故得无废。,data/raw/mirror/漢書/纪/第十一章-成帝纪.txt,
史丹,1507,漢書,010,賴侍中史丹護太子家，輔助有力，上亦以先帝尤愛太子，故得無廢。,data/raw/漢書/卷010.txt,
史丹,1697,漢書,098,時鳳在位，與皇-{后}-、太子同心憂懼，刺侍中史丹擁右太子，語在《丹傳》。,data/raw/漢書/卷098.txt,
苏武,450,漢書,第二十四章:李广苏建传,初，武与李陵俱为侍中，武使匈奴明年，陵降，不敢求武。,data/raw/mirror/漢書/传/第二十四章-李广苏建传.txt,李陵
傅嘉,528,漢書,第四十章:霍光金日磾传,文学、光禄大夫夏侯胜等及侍中傅嘉数进谏以过失，使人簿责胜，缚嘉系狱。,data/raw/mirror/漢書/传/第四十章-霍光金日磾传.txt,
傅嘉,959,全漢文,卷三十二,文學光祿大夫夏矦勝等及侍中傅嘉數進諫㠯過失，使人簿責勝，縛嘉繫獄。,data/raw/全漢文/卷三十二.txt,
徐博,550,漢書,第十八章:艺文志,侍中徐博赋四篇。,data/raw/mirror/漢書/志/第十八章-艺文志.txt,
王凤,557,漢書,第十一章:成帝纪,以元舅侍中卫尉阳平侯王凤为大司马大将军，领尚书事。,data/raw/mirror/漢書/纪/第十一章-成帝纪.txt,
王凤,1045,前漢紀,022,成也以永光二年禁薨子奉嗣侯爲侍中衛尉始見¶,data/raw/前漢紀/卷022.txt,
王凤,1544,漢書,019,|陽平侯王鳳為侍中衞尉，三年遷。,data/raw/漢書/卷019.txt,
王粲,576,三國志,01,（注：是行也，侍中王粲作五言詩以美其事，曰：「從軍有苦樂，但問所從誰。,data/raw/三國志/卷01.txt,
王粲,688,三國志,21,魏侍中王粲識舊珮，始復作之。,data/raw/三國志/卷21.txt,
陈群,579,三國志,01,」侍中陳羣、尚書桓階奏曰：「漢自安帝已來，政去公室，國統數絕，至於今者，唯有名號，尺土一民，皆非漢有，期運久已盡，歷數久已終，非適今日也。,data/raw/三國志/卷01.txt,
郑称,581,三國志,02,（注：《魏略》曰：以侍中鄭稱爲武德侯傅，令曰：「龍淵、太阿出昆吾之金，和氏之璧由井里之田；,data/raw/三國志/卷02.txt,
蔡邕,610,三國志,06,」卓怒，罷坐，欲誅植，侍中蔡邕勸之，得免。,data/raw/三國志/卷06.txt,
王允,639,三國志,09,允前爲侍中，顧當與帝別，涕泣歔欷。,data/raw/三國志/卷09.txt,
和峤,647,三國志,10,臣-{松}-之案和嶠爲侍中，荀顗亡沒久矣。,data/raw/三國志/卷10.txt,
耿纪,682,三國志,16,荀彧进之太祖，（注：《傅子》曰：畿自荆州还，后至许，见侍中耿纪，语终夜。,data/raw/三國志/卷16.txt,
徐宣,707,三國志,22,帝遂以宣爲左仆射，後加侍中灌禄大夫。,data/raw/三國志/卷22.txt,
郑文信,723,三國志,23,馮翊甲族桓、田、吉、郭及故侍中鄭文信等，頗以其各有器實，共紀識之。,data/raw/三國志/卷23.txt,
李仁,772,三國志,48,（注：吳平後，晉侍中庾峻等問皓侍中李仁曰：「聞吳主披人面，刖人足，有諸乎？,data/raw/三國志/卷48.txt,
贺纯,786,三國志,60,齐伯父纯，儒学有重名，汉安帝时为侍中、江夏太守，去官，与江夏黄琼、〔广汉〕杨厚俱公车徵。,data/raw/三國志/卷60.txt,
邓义,914,全後漢文,卷八十七,侍中鄧義㠯爲不然而難之，彧令統荅焉。,data/raw/全後漢文/卷八十七.txt,
霍光,996,全漢文,卷十三,㠯一通賜所幸侍中霍光，光甚好之，言爲口實。,data/raw/全漢文/卷十三.txt,
王闳,1008,全漢文,卷四十三,{{*|荀悅《漢紀》二十九︰「【元壽元年】，侍中王閎上書諫，不從。,data/raw/全漢文/卷四十三.txt,
马何罗,1028,前漢紀,015,殺侍中僕射馬何羅與弟重合侯通謀反侍中駙馬¶,data/raw/前漢紀/卷015.txt,
许延寿,1037,前漢紀,019,亦未可圖也上乃拜侍中許延壽爲強弩將軍即拜¶,data/raw/前漢紀/卷019.txt,
王接,1043,前漢紀,022,玄成爲御史大夫九月戊子侍中衛尉王接爲大司¶,data/raw/前漢紀/卷022.txt,
王音,1051,前漢紀,025,時鳳弟侍中王音私聽之告鳳鳳懼稱病就第乃上¶,data/raw/前漢紀/卷025.txt,
金迁,1411,後漢紀,006,上愈親厚之融久不自安數辭讓爵位因侍中金遷¶,data/raw/後漢紀/卷006.txt,
张衡,1433,後漢紀,019,餘級叛者乞降是時朝政多僻競崇侈靡侍中張衡¶,data/raw/後漢紀/卷019.txt,
刘淑,1441,後漢紀,023,僕杜密尚書荀緄朱㝢魏朗侍中劉淑劉瑜左中郎¶,data/raw/後漢紀/卷023.txt,刘瑜
刘和,1450,後漢紀,027,歸使侍中劉和出關詣其父太傅劉虞令將兵來迎¶,data/raw/後漢紀/卷027.txt,
史恃,1470,後漢紀,028,千級詔使侍中史恃太㒒韓融告張濟曰朕惟宗廟¶,data/raw/後漢紀/卷028.txt,
郗虑,1474,後漢紀,029,將兵於河上八月辛卯侍中郗慮尚書令荀彧司隷¶,data/raw/後漢紀/卷029.txt,
荀悦,1475,後漢紀,029,封操萬三千戶平幽兾之功也八月侍中荀悅撰政¶,data/raw/後漢紀/卷029.txt,
冯石,1484,東觀漢記,013,馮石(案石魴子/柱次子)襲母公主封獲嘉侯亦為侍中稍遷衛¶,data/raw/東觀漢記/卷013.txt,
郑業,1514,漢書,011,二月，封帝太太后從弟侍中傅商為汝昌侯，太后同母弟子侍中鄭業為陽信侯。,data/raw/漢書/卷011.txt,
公孙敬聲,1533,漢書,019,|侍中公孫敬聲為太僕，十二年下獄死。,data/raw/漢書/卷019.txt,
金赏,1538,漢書,019,|秺侯金賞為侍中太僕，七年遷。,data/raw/漢書/卷019.txt,
王能,1558,漢書,019,衞尉王能為侍中光祿勳，二年貶為弘農，坐呂寬自殺。,data/raw/漢書/卷019.txt,
王逸碑,1768,隸釋,027,漢侍中王逸碑(南三里在宜城縣)¶,data/raw/隸釋/卷027.txt,
卫青,123,史記,第五十一章:卫将军骠骑列传,上闻，乃召青为建章监，侍中，及同母昆弟贵，赏赐数日间累千金。,,建章监、侍中
卫青,125,史記,第五十一章:卫将军骠骑列传,然少而侍中，贵，不省士。,,少而侍中贵
卫青,131,史記,第六十章:汲郑列传,大将军青侍中，上踞厕而视之。,,侍中
卫青,134,史記,第十九章:外戚世家,召其兄卫长君弟青为侍中。,,
卫青,1087,史記,049,召其兄衛長君弟青為侍中。,,外戚世家
卫青,1097,史記,111,上聞，乃召青為建章監，侍中，及同母昆弟貴，賞賜數日閒累千金。,,建章监、侍中
卫青,1099,史記,111,然少而侍中，貴，不省士。,,少而侍中贵
卫青,1102,史記,120,大將軍青侍中，上踞廁而視之。,,侍中，上踞厕视之
卫青,446,漢書,第二十五章:卫青霍去病传,然少而侍中，贵不省士。,,少而侍中贵
卫青,451,漢書,第二十章:张冯汲郑传,大将军青侍中，上踞厕视之。,,侍中
卫青,1582,漢書,050,大將軍青侍中，上踞廁視之。,,侍中，上踞厕视之
卫青,1589,漢書,055,然少而侍中，貴不省士。,,少而侍中贵
荀彘,126,史記,第五十一章:卫将军骠骑列传,以御见，侍中，为校尉，数从大将军。,,
荀彘,127,史記,第五十五章:朝鲜列传,左将军素侍中，幸，将燕代卒，悍，乘胜，军多骄。,,
荀彘,1100,史記,111,以御見，侍中，為校尉，數從大將軍。,,
荀彘,1101,史記,115,左將軍素侍中，幸，將燕代卒，悍，乘勝，軍多驕。,,朝鲜列传左将军
荀彘,447,漢書,第二十五章:卫青霍去病传,荀彘，太原广武人，以御见，侍中，用校尉数从大将军。,,以御见侍中
荀彘,480,漢書,第六十九章:西南夷两粤朝鲜传,左将军素侍中，幸，将燕，代卒，悍，乘胜，军多骄。,,
荀彘,1590,漢書,055,荀彘，太原廣武人，以御見，侍中，用校尉數從大將軍。,,以御见侍中
荀彘,1688,漢書,095,左將軍素侍中，幸，將燕，代卒，悍，乘勝，軍多驕。,,朝鲜列传左将军
朱买臣,128,史記,第六十二章:酷吏列传,庄助使人言买臣，买臣以楚辞与助俱幸，侍中，为太中大夫，用事；,,
朱买臣,1103,史記,122,莊助使人言買臣，買臣以楚辭與助倶幸，侍中，爲太中大夫，用事；,,与严助俱幸侍中
朱买臣,428,漢書,第三十五章:严朱吾丘主父徐严终王,始，买臣与严助俱侍中，贵用事，汤尚为小吏，趋走买臣等前。,,
朱买臣,1601,漢書,064上,始買臣與嚴助俱侍中，貴用事，湯尚爲小吏，趨走買臣等前。,,
卫伉,135,史記,第十九章:外戚世家,四子，长子伉为侯世子，侯世子常侍中，贵幸。,,青长子
卫伉,1088,史記,049,四子，長子伉為侯世子，侯世子常侍中，貴幸。,,青长子
李棽,380,漢書,第七十七章:王莽传下,乃拜侍中掌牧大夫李棽为大将军、扬州牧，赐名圣，使将兵奋击。,,新莽侍中掌牧大夫
李棽,1714,漢書,099下,莽以王況讖言荊楚當興，李氏為輔，欲厭之，乃拜侍中掌牧大夫李棽為大將軍、揚州牧，賜名聖，使將兵奮擊。,,新莽侍中掌牧大夫
刘棻,383,漢書,第七十七章:王莽传下,”伊休侯者，歆长子也，为侍中五官中朗将，莽素爱之。,,歆长子，侍中五官中郎将；名从考
刘棻,1717,漢書,099下,」伊休侯者，歆長子也，為侍中五官中郎將，莽素愛之。,,歆长子，侍中五官中郎将；名从考
甄邯,397,漢書,第七十五章:王莽传上,莽以大司徒孔光名儒，相三主，太后所敬，天下信之，于是盛尊事光，引光女婿甄邯为侍中奉车都尉。,,
甄邯,1709,漢書,099上,莽以大司徒孔光名儒，相三主，太后所敬，天下信之，於是盛尊事光，引光女婿甄邯為侍中奉車都尉。,,奉车都尉
班伯,404,漢書,第七十八章:叙传上,”是时，许商为少府，师丹为光禄大夫，上于是引商、丹入为光禄勋，伯迁水衡都尉，与两师并侍中，皆秩中二千石。,,
班伯,1735,漢書,100上,」是時許商為少府，師丹為光祿勳，上於是引商、丹入為光祿大夫，伯遷水衡都尉，與兩師並侍中，皆秩中二千石。,,叙传
王凤,414,漢書,第七十四章:元后传,长子凤嗣侯，为卫尉侍中，皇后自有子后，希复进见。,,
王凤,1696,漢書,098,長子鳳嗣侯，為衛尉侍中，皇-{后}-自有子後，希復進見。,,
