term_id,person_id,name,dynasty_primary,start_ym,end_ym,start_year,end_year,nature,nature_primary,evidence,book,juan,quote_head
16234,P0240,陈群,汉魏之际,阙,阙,,,群转为侍中领丞相东西曹掾,见原典,有明文,三国志,卷22桓二陈徐卫卢传,群转为侍中，领丞相东西曹掾
15838,P0020,关兴,蜀汉,阙,阙,,,弱冠为侍中中监军,见原典,有明文,三国志,卷36关张马黄赵传,弱冠为侍中、中監军，数岁卒
15839,P0021,关统,蜀汉,阙,阙,,,见原典,见原典,有明文,三国志,第六章:关张马黄赵传,弱冠为侍中、中监军，数岁卒
15942,P0070,宗预,蜀汉,阙,阙,,,迁侍中徙尚书,见原典,有明文,三国志,卷45邓张宗杨传,宗预字德豔，南阳安众人也
15957,P0078,廖立,蜀汉,阙,阙,,,先主为汉中王徵立为侍中,见原典,有明文,三国志,卷40刘彭廖李刘魏杨传,廖立字公淵，武陵临沅人也
15970,P0088,张绍,蜀汉,阙,阙,,,蜀汉侍中；后主降魏使者,见原典,有明文,三国志,第三章:后主传,谨遣私署侍中张绍、光禄大夫谯周、驸马都尉邓良奉赍印缓，请命告诚，敬输忠款，存亡敕赐，惟所裁之
16114,P0171,董允,蜀汉,阙,阙,,,侍中领虎贲中郎将统宿卫,见原典,有明文,三国志,卷39董刘马陈董吕传,允迁为侍中，领虎贲中郎将，統宿卫亲兵
16139,P0183,诸葛瞻,蜀汉,阙,阙,,,蜀汉侍中；诸葛亮子,见原典,有明文,三国志,第十三章:黄李吕马王张传,侍中诸葛瞻，丞相亮之子，恪从弟也，嶷与书曰：“东主初崩，帝实幼弱，太傅受寄讬之重，亦何容易！
16145,P0187,费祎,蜀汉,阙,阙,,,侍中守尚书令；大将军,见原典,有明文,三国志,卷44蒋琬费祎姜维传,亮寻請禕为参军……后为侍中，守尚书令
16190,P0216,郭攸之,蜀汉,阙,阙,,,蜀汉侍中；《出师表》所举,见原典,有明文,三国志,第九章:董刘马陈董吕传,上疏曰：“侍中郭攸之、费祎、侍郎董允等，先帝简拔以遗陛下，至于斟酌规益，进尽忠言，则其任也
16232,P0239,陈祗,蜀汉,阙,阙,,,代董允为侍中；守尚书令,见原典,有明文,三国志,卷39,陈祗代允为侍中，与黄皓互相表里，皓始预政事
16258,P0255,马良,蜀汉,阙,阙,,,以良为侍中,见原典,有明文,三国志,卷39,先主稱尊号，以良为侍中
16264,P0259,黄权,蜀汉_魏,阙,阙,,,魏加侍中；文帝时,见原典,有明文,三国志,卷四十三黄李吕马王张传,拜为镇南将军，封育阳侯，加侍中，使之陪乘
15803,P0003,严助,西汉,阙,阙,,,与朱买臣俱侍中；中大夫,见原典,有明文,汉书,卷64上严朱吾丘传,会邑子严助贵幸，薦买臣……与严助俱侍中
15829,P0015,傅商,西汉,阙,阙,,,哀帝时侍中，封汝昌侯,见原典,有明文,汉书,第十二章:哀帝纪,二月，封帝太太后从弟侍中傅商为汝昌侯，太后同母弟子侍中郑业为阳信侯
15831,P0016,傅喜,西汉,阙,阙,,,哀帝时侍中卫尉；后为大司马,见原典,有明文,汉书,第四十七章:眭两夏侯京翼李传,哀帝初即位，召寻待诏黄门，使侍中卫尉傅喜问寻曰：“间者水出地动，日月失度，星辰乱行，灾异仍重，极言毋有所讳
15833,P0017,傅嘉,西汉,阙,阙,,,昌邑王时侍中；数进谏系狱,见原典,有明文,汉书,第四十章:霍光金日磾传,文学、光禄大夫夏侯胜等及侍中傅嘉数进谏以过失，使人簿责胜，缚嘉系狱
15837,P0019,公孙敬聲,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,汉书,019,|侍中公孙敬聲为太僕，十二年下獄死
15870,P0035,刘歆,西汉,阙,阙,-5,,哀帝建平中为侍中；欲立《左氏》,见原典,有明文,后汉书,第二十八章:郑范陈贾张列传,建平中，侍中刘歆欲立《左氏》，不先暴论大义，而轻移太常，恃其义长，诋挫诸儒，诸儒内怀不服，相与排之
15901,P0046,卫伉,西汉,阙,阙,,,侯世子，常侍中，贵幸,见原典,有明文,史记,第十九章:外戚世家,四子，长子伉为侯世子，侯世子常侍中，贵幸
15904,P0048,卫青,西汉,阙,阙,,,建章监、侍中；后车骑将军、大将军,见原典,有明文,史记,卷111卫将军骠骑列传,上闻，乃召青为建章監，侍中，及同母昆弟贵，赏赐数日闲累千金
15908,P0050,史丹,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,汉书,第七十四章:元后传,时凤在位，与皇后、太子同心忧惧，刺侍中史丹拥右太子，语在《丹传》
15913,P0052,史高,西汉,阙,阙,,,侍中，贵幸；发举霍禹功封乐陵侯；宣帝时,见原典,有明文,汉书,第五十四章:王商史丹傅喜传,高侍中，贵幸，以发举反者大司马霍禹功封乐陵侯
15962,P0080,张千秋,西汉,阙,阙,,,中郎将侍中,见原典,有明文,汉书,卷五十九张汤传,安世子千秋、延寿、彭祖，皆中郎将侍中
15964,P0082,张延寿,西汉,阙,阙,,,中郎将侍中,见原典,有明文,,,
15965,P0083,张彭祖,西汉,阙,阙,,,侍中中郎将；以旧恩爱幸；宣帝时,见原典,有明文,汉书,卷九十三佞幸传,侍中中郎将张彭祖少与帝微时同席研书……以舊恩封阳都侯
15966,P0084,张放,西汉,阙,阙,,,为侍中中郎将，监平乐屯兵；复征为侍中光禄大夫；成帝时,见原典,有明文,汉书,第三十章:张汤传,后复征放为侍中光禄大夫，秩中二千石
15977,P0090,张辟彊,西汉,阙,阙,,,惠帝崩时为侍中，年十五,见原典,有明文,史记,卷009吕太后本纪,留侯子张辟彊为侍中，年十五，谓丞相曰：太后獨有孝惠，今崩，哭不悲，君知其解乎
15989,P0100,朱买臣,西汉,阙,阙,,,与严助俱幸，为侍中，后为太中大夫、会稽太守；武帝时,见原典,有明文,史记,第六十二章:酷吏列传,庄助使人言买臣，买臣以楚辞与助俱幸，侍中，为太中大夫，用事
15998,P0105,李延年,西汉,阙,阙,,,武帝时为侍中；协律都尉,见原典,有明文,史记,第二章:乐书,至今上即位，作《十九章》，令侍中李延年次序其声，拜为协律都尉
16006,P0109,李陵,西汉,阙,阙,,,少为侍中、建章监,见原典,有明文,史记,卷109李将军列传,陵字少卿，少为侍中建章監
16011,P0111,杜辅,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,汉书,第七十四章:元后传,皇后使侍中杜辅、掖庭令浊贤交送政君太子宫，见丙殿
16031,P0123,桑弘羊,西汉,阙,阙,,,年十三为侍中；武帝时,见原典,有明文,史记,卷三十平準书,弘羊，雒阳贾人子，以心計，年十三侍中
16035,P0126,欧阳地余,西汉,阙,阙,,,元帝即位后侍中，贵幸，至少府,见原典,有明文,汉书,088,元帝即位，地余侍中，贵幸，至少府
16040,P0129,淳于长,西汉,阙,阙,,,侍中卫尉；定陵侯,见原典,有明文,汉书,卷93佞幸传,帝嘉长义，拜为列校尉诸曹，迁水衡都尉侍中，至卫尉九卿
16048,P0132,王况,西汉,阙,阙,,,成都侯，列侯侍中,见原典,有明文,汉书,第七十四章:元后传,及根兄子成都侯况幸得以外亲继父为列侯侍中，不思报厚恩，亦聘取故掖庭贵人以为妻，皆无人臣礼，大不敬不道
16050,P0133,王凤,西汉,阙,阙,,,卫尉侍中；后大司马大将军领尚书事；成帝时,见原典,有明文,汉书,第七十四章:元后传,长子凤嗣侯，为卫尉侍中，皇后自有子后，希复进见
16052,P0134,王去疾,西汉,阙,阙,,,为侍中、骑都尉；哀帝时,见原典,有明文,汉书,卷九十三佞幸传,唯平阿侯谭子去疾，哀帝为太子时为庶子得幸，及即位，为侍中、骑都尉
16053,P0136,王商,西汉,阙,阙,,,侍中驸马都尉；后为右将军、丞相；宣帝时,见原典,有明文,史记,022,|右将军平恩侯许嘉为车骑将军，侍中、光禄大夫乐昌侯王商为右将军，右将军冯奉世为左将军
16056,P0138,王忽,西汉,阙,阙,,,为侍中（昭帝初）,见原典,有明文,汉书,卷六十八霍光金日磾传,时卫尉王莽子男忽侍中，扬语曰：『帝崩，忽常在左右，安得遗诏封三子事！』
16057,P0139,王接,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,前汉纪,022,玄成为御史大夫九月戊子侍中卫尉王接为大司¶
16061,P0142,王林卿,西汉,阙,阙,,,为侍中，通轻侠，倾京师；后坐杀人,见原典,有明文,汉书,第四十九章:盖诸葛刘郑孙毋将何传,初，邛成太后外家王氏贵，而侍中王林卿通轻侠，倾京师
16073,P0146,王能,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,汉书,019,衞尉王能为侍中光禄勳，二年贬为弘农，坐吕宽自殺
16074,P0147,王舜,西汉,阙,阙,,,太仆侍中，护太子家；王莽时,见原典,有明文,汉书,卷九十八,侍中太僕安阳侯舜往时护太子家，导朕，忠誠专一，有舊恩
16088,P0153,王闳,西汉,阙,阙,-2,,元寿元年侍中,见原典,有明文,全汉文,卷四十三,{{*|荀悦《汉纪》二十九︰「【元寿元年】，侍中王閎上书谏，不从
16089,P0154,王音,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,前汉纪,025,时凤弟侍中王音私听之告凤凤惧稱病就第乃上¶
16090,P0155,王龚,西汉,阙,阙,,,为侍中（校书）,见原典,有明文,汉书,卷八十八儒林传,光禄勳王龚以外属内卿，与奉车都尉刘歆共校书，三人皆侍中
16091,P0156,班伯,西汉,阙,阙,,,水衡都尉，与两师并侍中，秩中二千石,见原典,有明文,汉书,第七十八章:叙传上,”是时，许商为少府，师丹为光禄大夫，上于是引商、丹入为光禄勋，伯迁水衡都尉，与两师并侍中，皆秩中二千石
16107,P0166,苏武,西汉,阙,阙,,,为侍中（与李陵俱）；后典属国,见原典,有明文,汉书,卷54李广苏建传,初，武与李陵俱为侍中，武使匈奴明年，陵降，不敢求武
16116,P0172,董贤,西汉,阙,阙,,,侍中驸马都尉；大司马卫将军,见原典,有明文,汉书,卷93佞幸传,贤寵愛日甚，为驸马都尉侍中，出则参乘，入御左右
16130,P0179,许延寿,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,前汉纪,019,亦未可图也上乃拜侍中许延寿为强弩将军即拜¶
16136,P0182,许章,西汉,阙,阙,,,以外属贵幸为侍中,见原典,有明文,汉书,第四十九章:盖诸葛刘郑孙毋将何传,时，侍中许章以外属贵幸，奢淫不奉法度，宾客犯事，与章相连
16174,P0206,郑业,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,,,
16194,P0218,金安上,西汉,阙,阙,,,少为侍中；建章卫尉；都成侯,见原典,有明文,汉书,卷68,安上字子侯，少为侍中，惇篤有智，宣帝愛之
16197,P0219,金敞,西汉,阙,阙,,,元帝时为侍中，与刘向拾遗左右；后为水衡都尉、卫尉,见原典,有明文,汉书,第五十章:萧望之传,望之选白宗室明经达学散骑、谏大夫刘更生给事中，与侍中金敞并拾遗左右
16202,P0220,金日磾,西汉,阙,阙,,,侍中驸马都尉光禄大夫；车骑将军,见原典,有明文,汉书,卷68,上奇焉，即日赐汤沐衣冠，拜为马監，迁侍中驸马都尉光禄大夫
16205,P0221,金汤,西汉,阙,阙,,,侍中诸曹将大夫,见原典,有明文,汉书,卷六十八,涉两子，汤、融，皆侍中、诸曹、将、大夫
16206,P0222,金涉,西汉,阙,阙,,,成帝时侍中,见原典,有明文,汉书,第七十五章:王莽传上,久之，叔父成都侯商上书，愿分户邑以封莽，及长乐少府戴崇、侍中金涉、胡骑校尉箕闳、上谷都尉阳并、中郎陈汤，皆当世名士，咸为莽言，上由是贤莽
16208,P0223,金融,西汉,阙,阙,,,侍中诸曹将大夫,见原典,有明文,,,
16209,P0224,金赏,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,汉书,019,|秺侯金赏为侍中太僕，七年迁
16237,P0242,霍光,西汉,阙,阙,,,稍迁诸曹侍中；奉车都尉光禄大夫；大司马大将军,见原典,有明文,汉书,卷68霍光金日磾传,时年十余岁，任光为郎，稍迁诸曹侍中
16240,P0243,霍去病,西汉,阙,阙,-122,,年十八为侍中；后为骠骑将军,见原典,有明文,史记,卷111,是岁也，大将军姊子霍去病年十八，幸，为天子侍中
16242,P0244,霍嬗,西汉,阙,阙,,,侍中奉车都尉（子侯）；武帝时,见原典,有明文,史记,卷二十八封禅书,天子獨与侍中奉车子侯上泰山，亦有封
16243,P0245,霍山,西汉,阙,阙,,,奉车都尉侍中，领胡越兵,见原典,有明文,汉书,卷六十八霍光金日磾传,云弟山奉车都尉、侍中，领胡、越兵
16244,P0246,霍禹,西汉,阙,阙,,,侍中中郎将；后为右将军、大司马；宣帝时,见原典,有明文,史记,022,|二月丁卯，侍中、中郎将霍禹为右将军
16245,P0247,韩增,西汉,阙,阙,,,少为郎、诸曹侍中光禄大夫；昭帝时至前将军,见原典,有明文,汉书,第三章:魏豹田儋韩王信传,增少为郎，诸曹、侍中、光禄大夫，昭帝时至前将军，与大将军霍光定策立宣帝，益封千户
16252,P0251,马何罗,西汉,阙,阙,,,见原典「侍中」明文,见原典,有明文,前汉纪,015,殺侍中僕射马何罗与弟重合侯通謀反侍中驸马¶
15936,P0068,宋弘,西汉_东汉,阙,阙,,,哀、平间为侍中；王莽时为共工（少府）,见原典,有明文,后汉书,第二十七章:张曹郑列传,纯少袭爵士，哀、平间为侍中，王莽时至列卿
16075,P0148,王莽,西汉_新,阙,阙,,,见原典「侍中」明文,见原典,有明文,汉书,099上,迁骑都尉光禄大夫侍中，宿卫谨敕，爵位益尊，節操愈谦
16083,P0152,王邑,西汉_新,阙,阙,,,为侍中；成都侯；王莽时,见原典,有明文,汉书,第五十八章:何武王嘉师丹传,出侍中王邑、射声校尉王邯等
16094,P0158,甄邯,西汉_新,阙,阙,,,孔光女婿，引为侍中奉车都尉；王莽时,见原典,有明文,汉书,第七十五章:王莽传上,莽以大司徒孔光名儒，相三主，太后所敬，天下信之，于是盛尊事光，引光女婿甄邯为侍中奉车都尉
15820,P0011,何晏,魏,阙,阙,,,曹爽秉政时为侍中,见原典,有明文,三国志,第二十二章:桓二陈徐卫卢传,时曹爽秉权，将树其党，徙毓仆射，以侍中何晏代毓
15846,P0024,刘劭,魏,阙,阙,,,文帝时侍中,见原典,有明文,三国志,第二十一章:王卫二刘傅传,文帝即王位，为侍中，赐爵关内侯
15860,P0030,刘放,魏,阙,阙,,,侍中中书监,见原典,有明文,三国志,卷14程郭董刘蒋刘传,加侍中中书監刘放、侍中中书令孙资为左右光禄大夫
15903,P0047,卫臻,魏,阙,阙,,,明帝时加侍中,见原典,有明文,三国志,卷22,明帝即位，进封康乡侯，后转为右僕射，典选举，如前加侍中
15925,P0059,和洽,魏,阙,阙,230,,魏国既建为侍中；太和中,见原典,有明文,三国志,卷23和常杨杜赵裴传,魏国既建，为侍中，与王粲、崔琰並用
15926,P0060,和逌,魏,阙,阙,,,为侍中,见原典,有明文,三国志,卷四少帝纪,侍中和逌、尚书陈骞等作诗稽留
15934,P0067,孙邕,魏,阙,阙,244,,正始中侍中；荐管宁,见原典,有明文,三国志,第十一章:袁张凉国田王邴管传,正始二年，太仆陶丘一、永宁卫尉孟观、侍中孙邕、中书侍郎王基荐宁曰
16069,P0144,王沈,魏,阙,阙,,,魏侍中,见原典,有明文,三国志,卷4少帝纪,呼侍中王沈、散骑常侍王业、尚书王经，出怀中黄素诏示之
16093,P0157,璩（待考）,魏,阙,阙,-6,,六十一为侍中，直省内；建平,见原典,有明文,三国志,卷二十九方技传,璩六十一为侍中，直省内，欻见白狗，問之众人，悉无见者
16128,P0178,许允,魏,阙,阙,,,魏侍中；说曹爽早归罪,见原典,有明文,三国志,第九章:诸夏侯曹传,侍中许允、尚书陈泰说爽，使早自归罪
16178,P0208,郑小同,魏,阙,阙,,,魏侍中；执经亲授,见原典,有明文,三国志,第四章:少帝纪,九月庚子，讲尚书业终，赐执经亲授者司空郑冲、侍中郑小同等各有差
16225,P0236,陈泰,魏,阙,阙,,,见原典,见原典,有明文,三国志,第二十二章:桓二陈徐卫卢传,后徵泰为尚书右仆射，典选举，加侍中光禄大夫
16231,P0238,陈矫,魏,阙,阙,,,见原典「侍中」明文,见原典,有明文,,,
16260,P0256,高堂隆,魏,阙,阙,,,为侍中犹领太史令,见原典,有明文,三国志,卷25辛毗杨阜高堂隆传,迁侍中，猶领太史令
16263,P0258,鲍勋,魏,阙,阙,,,驸马都尉兼侍中,见原典,有明文,三国志,卷12崔毛徐何邢鲍司马传,延康元年……勳以驸马都尉兼侍中
16108,P0167,荀勖,魏_晋,阙,阙,,,见原典,见原典,有明文,三国志,第五章:诸葛亮传,臣寿等言：臣前在著作郎，侍中领中书监济北侯臣荀勖、中书令关内侯臣和峤奏，使臣定故蜀丞相诸葛亮故事
16111,P0169,荀顗,魏_晋,阙,阙,,,魏侍中；晋太尉,见原典,有明文,三国志,卷10荀彧攸贾诩传,帝宴羣臣于太極东堂，与侍中荀顗……讲述礼典
